time,sensor,channel,sensor_name,freq,segment_start,time_diff_s
2023-12-01T21:24:06.131507,vla1,3,Channel 3,21.26,2023-12-01T21:24:00.000000,9.578138
2023-12-01T21:25:12.589158,vla1,3,Channel 3,19.56,2023-12-01T21:25:00.000000,
2023-12-01T21:25:21.916876,vla1,3,Channel 3,20.44,2023-12-01T21:25:00.000000,9.327717999999999
2023-12-01T21:25:32.810086,vla1,3,Channel 3,19.8,2023-12-01T21:25:00.000000,10.89321
2023-12-01T21:25:41.681203,vla1,3,Channel 3,21.02,2023-12-01T21:25:00.000000,8.871117
2023-12-01T21:25:51.204608,vla1,3,Channel 3,22.09,2023-12-01T21:25:00.000000,9.523405
2023-12-01T21:26:00.847974,vla1,3,Channel 3,20.63,2023-12-01T21:26:00.000000,9.643366
2023-12-01T21:26:11.545497,vla1,3,Channel 3,19.8,2023-12-01T21:26:00.000000,10.697523
2023-12-01T21:26:21.199360,vla1,3,Channel 3,19.56,2023-12-01T21:26:00.000000,9.653863
2023-12-01T21:26:30.722764,vla1,3,Channel 3,20.0,2023-12-01T21:26:00.000000,9.523404
2023-12-01T21:26:39.920025,vla1,3,Channel 3,20.19,2023-12-01T21:26:00.000000,9.197261
2023-12-01T21:28:25.113088,vla1,3,Channel 3,19.37,2023-12-01T21:28:00.000000,
2023-12-01T21:28:35.484467,vla1,3,Channel 3,19.17,2023-12-01T21:28:00.000000,10.371379
2023-12-01T21:28:44.746956,vla1,3,Channel 3,20.19,2023-12-01T21:28:00.000000,9.262489
2023-12-01T21:28:53.552844,vla1,3,Channel 3,20.0,2023-12-01T21:28:00.000000,8.805888
2023-12-01T21:29:03.000524,vla1,3,Channel 3,20.63,2023-12-01T21:29:00.000000,9.44768
2023-12-01T21:29:12.132556,vla1,3,Channel 3,21.02,2023-12-01T21:29:00.000000,9.132031999999999
2023-12-01T21:29:21.329817,vla1,3,Channel 3,20.83,2023-12-01T21:29:00.000000,9.197261
2023-12-01T21:29:31.048908,vla1,3,Channel 3,20.63,2023-12-01T21:29:00.000000,9.719090999999999
2023-12-01T21:29:40.833228,vla1,3,Channel 3,20.44,2023-12-01T21:29:00.000000,9.78432
2023-12-01T21:29:51.074150,vla1,3,Channel 3,20.44,2023-12-01T21:29:00.000000,10.240922
2023-12-01T21:30:00.326144,vla1,3,Channel 3,19.56,2023-12-01T21:30:00.000000,9.251994
2023-12-01T21:30:09.653862,vla1,3,Channel 3,19.17,2023-12-01T21:30:00.000000,9.327717999999999
2023-12-01T21:30:20.025241,vla1,3,Channel 3,20.19,2023-12-01T21:30:00.000000,10.371379
2023-12-01T21:30:29.092044,vla1,3,Channel 3,21.46,2023-12-01T21:30:00.000000,9.066803
2023-12-01T21:30:38.550220,vla1,3,Channel 3,21.65,2023-12-01T21:30:00.000000,9.458176
2023-12-01T21:30:48.138854,vla1,3,Channel 3,19.56,2023-12-01T21:30:00.000000,9.588633999999999
2023-12-01T21:30:57.270886,vla1,3,Channel 3,20.83,2023-12-01T21:30:00.000000,9.132031999999999
2023-12-01T21:31:07.044710,vla1,3,Channel 3,19.56,2023-12-01T21:31:00.000000,9.773824
2023-12-01T21:31:16.176742,vla1,3,Channel 3,20.63,2023-12-01T21:31:00.000000,9.132031999999999
2023-12-01T21:31:25.961062,vla1,3,Channel 3,20.19,2023-12-01T21:31:00.000000,9.78432
2023-12-01T21:31:35.419238,vla1,3,Channel 3,19.56,2023-12-01T21:31:00.000000,9.458176
2023-12-01T21:31:44.942643,vla1,3,Channel 3,19.8,2023-12-01T21:31:00.000000,9.523405
2023-12-01T21:31:55.118336,vla1,3,Channel 3,20.19,2023-12-01T21:31:00.000000,10.175692999999999
2023-12-01T21:32:05.479219,vla1,3,Channel 3,19.8,2023-12-01T21:32:00.000000,10.360883
2023-12-01T21:32:14.285107,vla1,3,Channel 3,21.26,2023-12-01T21:32:00.000000,8.805888
2023-12-01T21:32:23.156224,vla1,3,Channel 3,20.83,2023-12-01T21:32:00.000000,8.871117
2023-12-01T21:32:33.005772,vla1,3,Channel 3,21.46,2023-12-01T21:32:00.000000,9.849548
2023-12-01T21:32:42.203033,vla1,3,Channel 3,21.26,2023-12-01T21:32:00.000000,9.197261
2023-12-01T21:32:51.922124,vla1,3,Channel 3,19.17,2023-12-01T21:32:00.000000,9.719090999999999
2023-12-01T21:33:01.435033,vla1,3,Channel 3,19.17,2023-12-01T21:33:00.000000,9.512908999999999
2023-12-01T21:33:11.284582,vla1,3,Channel 3,20.19,2023-12-01T21:33:00.000000,9.849549
2023-12-01T21:33:20.873216,vla1,3,Channel 3,19.56,2023-12-01T21:33:00.000000,9.588633999999999
2023-12-01T21:34:45.007872,vla1,3,Channel 3,19.56,2023-12-01T21:34:00.000000,
2023-12-01T21:34:54.792192,vla1,3,Channel 3,19.56,2023-12-01T21:34:00.000000,9.78432
2023-12-01T21:35:03.652812,vla1,3,Channel 3,19.37,2023-12-01T21:35:00.000000,8.860619999999999
2023-12-01T21:35:13.502361,vla1,3,Channel 3,21.02,2023-12-01T21:35:00.000000,9.849549
2023-12-01T21:35:22.699622,vla1,3,Channel 3,21.02,2023-12-01T21:35:00.000000,9.197261
2023-12-01T21:35:31.505510,vla1,3,Channel 3,21.02,2023-12-01T21:35:00.000000,8.805888
2023-12-01T21:35:41.028915,vla1,3,Channel 3,21.46,2023-12-01T21:35:00.000000,9.523405
2023-12-01T21:35:50.813235,vla1,3,Channel 3,21.02,2023-12-01T21:35:00.000000,9.78432
2023-12-01T21:36:01.565491,vla1,3,Channel 3,20.44,2023-12-01T21:36:00.000000,10.752256
2023-12-01T21:36:11.154124,vla1,3,Channel 3,20.44,2023-12-01T21:36:00.000000,9.588633
2023-12-01T21:36:20.416614,vla1,3,Channel 3,20.83,2023-12-01T21:36:00.000000,9.26249
2023-12-01T21:36:31.244595,vla1,3,Channel 3,20.63,2023-12-01T21:36:00.000000,10.827981
2023-12-01T21:36:40.637542,vla1,3,Channel 3,21.9,2023-12-01T21:36:00.000000,9.392947
2023-12-01T21:36:50.160947,vla1,3,Channel 3,21.46,2023-12-01T21:36:00.000000,9.523405
2023-12-01T21:36:59.423436,vla1,3,Channel 3,21.46,2023-12-01T21:36:00.000000,9.262489
2023-12-01T21:37:09.001574,vla1,3,Channel 3,21.02,2023-12-01T21:37:00.000000,9.578138
2023-12-01T21:37:18.655436,vla1,3,Channel 3,20.83,2023-12-01T21:37:00.000000,9.653862
2023-12-01T21:37:28.439756,vla1,3,Channel 3,19.8,2023-12-01T21:37:00.000000,9.78432
2023-12-01T21:37:37.702246,vla1,3,Channel 3,20.44,2023-12-01T21:37:00.000000,9.26249
2023-12-01T21:37:48.269312,vla1,3,Channel 3,20.0,2023-12-01T21:37:00.000000,10.567065999999999
2023-12-01T21:37:57.988403,vla1,3,Channel 3,20.0,2023-12-01T21:37:00.000000,9.719090999999999
2023-12-01T21:38:07.501312,vla1,3,Channel 3,20.19,2023-12-01T21:38:00.000000,9.512908999999999
2023-12-01T21:38:16.894259,vla1,3,Channel 3,20.19,2023-12-01T21:38:00.000000,9.392947
2023-12-01T21:38:25.830604,vla1,3,Channel 3,21.02,2023-12-01T21:38:00.000000,8.936345
2023-12-01T21:38:35.288780,vla1,3,Channel 3,20.0,2023-12-01T21:38:00.000000,9.458176
2023-12-01T21:38:44.551270,vla1,3,Channel 3,20.63,2023-12-01T21:38:00.000000,9.26249
2023-12-01T21:38:53.944217,vla1,3,Channel 3,18.34,2023-12-01T21:38:00.000000,9.392947
2023-12-01T21:39:04.892160,vla1,3,Channel 3,20.19,2023-12-01T21:39:00.000000,10.947942999999999
2023-12-01T21:39:15.067852,vla1,3,Channel 3,18.98,2023-12-01T21:39:00.000000,10.175692
2023-12-01T21:39:24.460800,vla1,3,Channel 3,19.17,2023-12-01T21:39:00.000000,9.392947999999999
2023-12-01T21:39:34.049433,vla1,3,Channel 3,20.19,2023-12-01T21:39:00.000000,9.588633
2023-12-01T21:39:44.486041,vla1,3,Channel 3,19.8,2023-12-01T21:39:00.000000,10.436608
2023-12-01T21:39:54.205132,vla1,3,Channel 3,19.56,2023-12-01T21:39:00.000000,9.719090999999999
2023-12-01T21:40:03.457126,vla1,3,Channel 3,20.44,2023-12-01T21:40:00.000000,9.251994
2023-12-01T21:40:14.350336,vla1,3,Channel 3,20.19,2023-12-01T21:40:00.000000,10.89321
2023-12-01T21:40:23.612825,vla1,3,Channel 3,21.02,2023-12-01T21:40:00.000000,9.262489
2023-12-01T21:40:33.071001,vla1,3,Channel 3,20.83,2023-12-01T21:40:00.000000,9.458176
2023-12-01T21:40:42.985779,vla1,3,Channel 3,20.63,2023-12-01T21:40:00.000000,9.914778
2023-12-01T21:40:52.770099,vla1,3,Channel 3,20.0,2023-12-01T21:40:00.000000,9.78432
2023-12-01T21:42:47.421337,vla1,3,Channel 3,18.98,2023-12-01T21:42:00.000000,
2023-12-01T21:42:56.879513,vla1,3,Channel 3,19.17,2023-12-01T21:42:00.000000,9.458176
2023-12-01T21:43:06.066278,vla1,3,Channel 3,20.0,2023-12-01T21:43:00.000000,9.186765
2023-12-01T21:43:16.307200,vla1,3,Channel 3,19.56,2023-12-01T21:43:00.000000,10.240922
2023-12-01T21:43:25.830604,vla1,3,Channel 3,19.56,2023-12-01T21:43:00.000000,9.523404
2023-12-01T21:43:35.419238,vla1,3,Channel 3,20.19,2023-12-01T21:43:00.000000,9.588633999999999
2023-12-01T21:43:46.181990,vla1,3,Channel 3,20.0,2023-12-01T21:43:00.000000,10.762751999999999
2023-12-01T21:43:55.901081,vla1,3,Channel 3,20.83,2023-12-01T21:43:00.000000,9.719090999999999
2023-12-01T21:44:05.283532,vla1,3,Channel 3,18.54,2023-12-01T21:44:00.000000,9.382451
2023-12-01T22:15:08.349286,vla1,3,Channel 3,19.56,2023-12-01T22:15:00.000000,
2023-12-01T22:15:17.742233,vla1,3,Channel 3,19.17,2023-12-01T22:15:00.000000,9.392947
2023-12-01T22:15:27.265638,vla1,3,Channel 3,18.34,2023-12-01T22:15:00.000000,9.523405
2023-12-01T22:15:36.397670,vla1,3,Channel 3,19.8,2023-12-01T22:15:00.000000,9.132031999999999
2023-12-01T22:15:46.051532,vla1,3,Channel 3,20.0,2023-12-01T22:15:00.000000,9.653862
2023-12-01T22:15:55.835852,vla1,3,Channel 3,19.56,2023-12-01T22:15:00.000000,9.78432
2023-12-01T22:16:05.805363,vla1,3,Channel 3,18.54,2023-12-01T22:16:00.000000,9.969510999999999
2023-12-01T22:16:15.589683,vla1,3,Channel 3,18.34,2023-12-01T22:16:00.000000,9.78432
2023-12-01T22:16:26.743808,vla1,3,Channel 3,18.98,2023-12-01T22:16:00.000000,11.154124999999999
2023-12-01T22:16:37.115187,vla1,3,Channel 3,19.8,2023-12-01T22:16:00.000000,10.371379
2023-12-01T22:16:46.508134,vla1,3,Channel 3,19.17,2023-12-01T22:16:00.000000,9.392947
2023-12-01T22:16:55.770624,vla1,3,Channel 3,18.98,2023-12-01T22:16:00.000000,9.26249
2023-12-01T22:17:04.500787,vla1,3,Channel 3,20.0,2023-12-01T22:17:00.000000,8.730163
2023-12-01T22:17:13.567590,vla1,3,Channel 3,20.0,2023-12-01T22:17:00.000000,9.066803
2023-12-01T22:17:23.547596,vla1,3,Channel 3,19.37,2023-12-01T22:17:00.000000,9.980006
2023-12-01T22:17:33.397145,vla1,3,Channel 3,19.8,2023-12-01T22:17:00.000000,9.849549
2023-12-01T22:17:42.855321,vla1,3,Channel 3,19.37,2023-12-01T22:17:00.000000,9.458176
2023-12-01T22:17:53.031014,vla1,3,Channel 3,19.37,2023-12-01T22:17:00.000000,10.175692999999999
2023-12-01T22:18:03.000524,vla1,3,Channel 3,20.0,2023-12-01T22:18:00.000000,9.96951
2023-12-01T22:18:13.306675,vla1,3,Channel 3,20.44,2023-12-01T22:18:00.000000,10.306151
2023-12-01T22:18:22.764851,vla1,3,Channel 3,18.98,2023-12-01T22:18:00.000000,9.458176
2023-12-01T22:18:32.157798,vla1,3,Channel 3,20.0,2023-12-01T22:18:00.000000,9.392947
2023-12-01T22:18:41.681203,vla1,3,Channel 3,19.37,2023-12-01T22:18:00.000000,9.523405
2023-12-01T22:18:51.204608,vla1,3,Channel 3,18.54,2023-12-01T22:18:00.000000,9.523405
2023-12-01T22:19:09.995059,vla1,3,Channel 3,20.73,2023-12-01T22:19:00.000000,
2023-12-01T22:19:19.187302,vla1,3,Channel 3,21.65,2023-12-01T22:19:00.000000,9.192243
2023-12-01T22:19:29.583769,vla1,3,Channel 3,20.73,2023-12-01T22:19:00.000000,10.396467
2023-12-01T22:19:39.177420,vla1,3,Channel 3,18.34,2023-12-01T22:19:00.000000,9.593651
2023-12-01T22:19:48.369664,vla1,3,Channel 3,19.56,2023-12-01T22:19:00.000000,9.192243999999999
2023-12-01T22:19:58.445004,vla1,3,Channel 3,18.0,2023-12-01T22:19:00.000000,10.075339999999999
2023-12-01T22:20:07.666892,vla1,3,Channel 3,19.56,2023-12-01T22:20:00.000000,9.221888
2023-12-01T22:20:17.059840,vla1,3,Channel 3,19.07,2023-12-01T22:20:00.000000,9.392947999999999
2023-12-01T22:20:26.492928,vla1,3,Channel 3,20.44,2023-12-01T22:20:00.000000,9.433088
2023-12-01T22:20:36.247142,vla1,3,Channel 3,20.1,2023-12-01T22:20:00.000000,9.754214
2023-12-01T22:20:45.720371,vla1,3,Channel 3,21.46,2023-12-01T22:20:00.000000,9.473229
2023-12-01T22:20:55.354163,vla1,3,Channel 3,20.83,2023-12-01T22:20:00.000000,9.633792
2023-12-01T22:21:04.495769,vla1,3,Channel 3,23.21,2023-12-01T22:21:00.000000,9.141606
2023-12-01T22:21:14.450688,vla1,3,Channel 3,20.44,2023-12-01T22:21:00.000000,9.954919
2023-12-01T22:21:23.482368,vla1,3,Channel 3,19.37,2023-12-01T22:21:00.000000,9.03168
2023-12-01T22:21:32.795033,vla1,3,Channel 3,20.63,2023-12-01T22:21:00.000000,9.312664999999999
2023-12-01T22:23:57.160499,vla1,3,Channel 3,21.17,2023-12-01T22:23:00.000000,
2023-12-01T22:24:07.747174,vla1,3,Channel 3,22.09,2023-12-01T22:24:00.000000,10.586675
2023-12-01T22:24:17.099980,vla1,3,Channel 3,21.65,2023-12-01T22:24:00.000000,9.352806
2023-12-01T22:24:26.934476,vla1,3,Channel 3,20.29,2023-12-01T22:24:00.000000,9.834496
2023-12-01T22:24:37.732352,vla1,3,Channel 3,21.9,2023-12-01T22:24:00.000000,10.797875999999999
2023-12-01T22:24:47.807692,vla1,3,Channel 3,22.28,2023-12-01T22:24:00.000000,10.075339999999999
2023-12-01T22:24:57.240780,vla1,3,Channel 3,21.36,2023-12-01T22:24:00.000000,9.433088
2023-12-01T22:25:06.422528,vla1,3,Channel 3,22.92,2023-12-01T22:25:00.000000,9.181747999999999
2023-12-01T22:25:16.216883,vla1,3,Channel 3,24.09,2023-12-01T22:25:00.000000,9.794355
2023-12-01T22:25:26.733772,vla1,3,Channel 3,23.11,2023-12-01T22:25:00.000000,10.516888999999999
2023-12-01T22:25:36.327424,vla1,3,Channel 3,20.83,2023-12-01T22:25:00.000000,9.593651999999999
2023-12-01T22:25:46.442905,vla1,3,Channel 3,21.17,2023-12-01T22:25:00.000000,10.115480999999999
2023-12-01T22:25:55.996416,vla1,3,Channel 3,20.63,2023-12-01T22:25:00.000000,9.553511
2023-12-01T22:26:05.057740,vla1,3,Channel 3,20.63,2023-12-01T22:26:00.000000,9.061323999999999
2023-12-01T22:26:14.330265,vla1,3,Channel 3,20.44,2023-12-01T22:26:00.000000,9.272525
2023-12-01T22:26:23.883776,vla1,3,Channel 3,20.63,2023-12-01T22:26:00.000000,9.553511
2023-12-01T22:26:33.637990,vla1,3,Channel 3,21.65,2023-12-01T22:26:00.000000,9.754214
2023-12-01T22:26:43.552768,vla1,3,Channel 3,21.9,2023-12-01T22:26:00.000000,9.914778
2023-12-01T22:26:53.467545,vla1,3,Channel 3,22.48,2023-12-01T22:26:00.000000,9.914776999999999
2023-12-01T22:27:03.130982,vla1,3,Channel 3,20.0,2023-12-01T22:27:00.000000,9.663437
2023-12-01T22:27:13.206323,vla1,3,Channel 3,20.44,2023-12-01T22:27:00.000000,10.075341
2023-12-01T22:27:22.759833,vla1,3,Channel 3,19.8,2023-12-01T22:27:00.000000,9.55351
2023-12-01T22:27:32.112640,vla1,3,Channel 3,21.9,2023-12-01T22:27:00.000000,9.352807
2023-12-01T22:27:41.585868,vla1,3,Channel 3,24.18,2023-12-01T22:27:00.000000,9.473227999999999
2023-12-01T22:27:50.858393,vla1,3,Channel 3,21.9,2023-12-01T22:27:00.000000,9.272525
2023-12-01T22:28:00.642252,vla1,3,Channel 3,22.72,2023-12-01T22:28:00.000000,9.783859
2023-12-01T22:28:09.995059,vla1,3,Channel 3,21.9,2023-12-01T22:28:00.000000,9.352807
2023-12-01T22:28:19.548569,vla1,3,Channel 3,22.48,2023-12-01T22:28:00.000000,9.55351
2023-12-01T22:28:29.463347,vla1,3,Channel 3,20.19,2023-12-01T22:28:00.000000,9.914778
2023-12-01T22:28:39.137280,vla1,3,Channel 3,20.63,2023-12-01T22:28:00.000000,9.673933
2023-12-01T22:28:48.610508,vla1,3,Channel 3,22.48,2023-12-01T22:28:00.000000,9.473227999999999
2023-12-01T22:28:58.284441,vla1,3,Channel 3,21.9,2023-12-01T22:28:00.000000,9.673933
2023-12-01T22:29:07.867596,vla1,3,Channel 3,23.11,2023-12-01T22:29:00.000000,9.583155
2023-12-01T22:29:17.340825,vla1,3,Channel 3,23.94,2023-12-01T22:29:00.000000,9.473229
2023-12-01T22:29:27.496448,vla1,3,Channel 3,24.18,2023-12-01T22:29:00.000000,10.155623
2023-12-01T22:29:37.210521,vla1,3,Channel 3,22.92,2023-12-01T22:29:00.000000,9.714072999999999
2023-12-01T22:29:47.406284,vla1,3,Channel 3,21.26,2023-12-01T22:29:00.000000,10.195763
2023-12-01T22:29:57.561907,vla1,3,Channel 3,20.63,2023-12-01T22:29:00.000000,10.155623
2023-12-01T22:30:06.583091,vla1,3,Channel 3,20.63,2023-12-01T22:30:00.000000,9.021184
2023-12-01T22:30:16.457728,vla1,3,Channel 3,19.8,2023-12-01T22:30:00.000000,9.874637
2023-12-01T22:30:26.894336,vla1,3,Channel 3,19.17,2023-12-01T22:30:00.000000,10.436608
2023-12-01T22:32:11.801395,vla1,3,Channel 3,19.17,2023-12-01T22:32:00.000000,
2023-12-01T22:32:20.873216,vla1,3,Channel 3,19.8,2023-12-01T22:32:00.000000,9.071821
2023-12-01T22:32:30.386585,vla1,3,Channel 3,20.19,2023-12-01T22:32:00.000000,9.513368999999999
2023-12-01T22:32:40.542208,vla1,3,Channel 3,20.0,2023-12-01T22:32:00.000000,10.155623
2023-12-01T22:32:49.895014,vla1,3,Channel 3,22.92,2023-12-01T22:32:00.000000,9.352806
2023-12-01T22:32:59.528806,vla1,3,Channel 3,22.28,2023-12-01T22:32:00.000000,9.633792
2023-12-01T22:33:08.790835,vla1,3,Channel 3,23.55,2023-12-01T22:33:00.000000,9.262029
2023-12-01T22:33:18.384486,vla1,3,Channel 3,23.55,2023-12-01T22:33:00.000000,9.593651
2023-12-01T22:33:27.697152,vla1,3,Channel 3,22.48,2023-12-01T22:33:00.000000,9.312666
2023-12-01T22:33:36.849254,vla1,3,Channel 3,23.36,2023-12-01T22:33:00.000000,9.152102
2023-12-01T22:33:46.563328,vla1,3,Channel 3,22.72,2023-12-01T22:33:00.000000,9.714074
2023-12-01T22:33:55.916134,vla1,3,Channel 3,22.28,2023-12-01T22:33:00.000000,9.352806
2023-12-01T22:34:05.579571,vla1,3,Channel 3,20.44,2023-12-01T22:34:00.000000,9.663437
2023-12-01T22:34:15.173222,vla1,3,Channel 3,20.44,2023-12-01T22:34:00.000000,9.593651
2023-12-01T22:34:25.328844,vla1,3,Channel 3,20.44,2023-12-01T22:34:00.000000,10.155622
2023-12-01T22:34:34.802073,vla1,3,Channel 3,23.11,2023-12-01T22:34:00.000000,9.473229
2023-12-01T22:34:44.395724,vla1,3,Channel 3,23.11,2023-12-01T22:34:00.000000,9.593651
2023-12-01T22:34:54.109798,vla1,3,Channel 3,23.11,2023-12-01T22:34:00.000000,9.714074
2023-12-01T22:35:03.452108,vla1,3,Channel 3,23.94,2023-12-01T22:35:00.000000,9.34231
2023-12-01T22:35:13.126041,vla1,3,Channel 3,23.55,2023-12-01T22:35:00.000000,9.673933
2023-12-01T22:35:22.679552,vla1,3,Channel 3,22.48,2023-12-01T22:35:00.000000,9.553511
2023-12-01T22:35:31.992217,vla1,3,Channel 3,23.94,2023-12-01T22:35:00.000000,9.312664999999999
2023-12-01T22:35:41.385164,vla1,3,Channel 3,23.55,2023-12-01T22:35:00.000000,9.392947
2023-12-01T22:35:50.697830,vla1,3,Channel 3,21.02,2023-12-01T22:35:00.000000,9.312666
2023-12-01T22:36:00.010496,vla1,3,Channel 3,21.02,2023-12-01T22:35:00.000000,9.312666
2023-12-01T22:36:09.673932,vla1,3,Channel 3,20.63,2023-12-01T22:36:00.000000,9.663435999999999
2023-12-01T22:36:18.946457,vla1,3,Channel 3,22.92,2023-12-01T22:36:00.000000,9.272525
2023-12-01T22:36:28.419686,vla1,3,Channel 3,22.09,2023-12-01T22:36:00.000000,9.473229
2023-12-01T22:36:37.892915,vla1,3,Channel 3,23.11,2023-12-01T22:36:00.000000,9.473229
2023-12-01T22:36:47.366144,vla1,3,Channel 3,22.72,2023-12-01T22:36:00.000000,9.473229
2023-12-01T22:36:56.759091,vla1,3,Channel 3,22.28,2023-12-01T22:36:00.000000,9.392947
2023-12-01T22:37:07.024640,vla1,3,Channel 4,19.8,2023-12-01T22:37:00.000000,10.265549
2023-12-01T22:37:16.337305,vla1,3,Channel 4,20.83,2023-12-01T22:37:00.000000,9.312664999999999
2023-12-01T22:37:26.211942,vla1,3,Channel 4,24.18,2023-12-01T22:37:00.000000,9.874637
2023-12-01T22:37:36.166860,vla1,3,Channel 4,23.94,2023-12-01T22:37:00.000000,9.954918
2023-12-01T22:37:46.282342,vla1,3,Channel 4,21.46,2023-12-01T22:37:00.000000,10.115482
2023-12-01T22:37:56.959795,vla1,3,Channel 4,20.44,2023-12-01T22:37:00.000000,10.677453
2023-12-01T22:38:06.502809,vla1,3,Channel 4,23.74,2023-12-01T22:38:00.000000,9.543014
2023-12-01T22:38:15.855616,vla1,3,Channel 4,24.18,2023-12-01T22:38:00.000000,9.352807
2023-12-01T22:38:25.409126,vla1,3,Channel 4,24.81,2023-12-01T22:38:00.000000,9.55351
2023-12-01T22:38:34.842214,vla1,3,Channel 4,21.65,2023-12-01T22:38:00.000000,9.433088
2023-12-01T22:38:44.114739,vla1,3,Channel 4,21.02,2023-12-01T22:38:00.000000,9.272525
2023-12-01T22:38:54.350643,vla1,3,Channel 4,21.26,2023-12-01T22:38:00.000000,10.235904
2023-12-01T22:39:05.017600,vla1,3,Channel 4,20.63,2023-12-01T22:39:00.000000,10.666957
2023-12-01T22:39:14.450688,vla1,3,Channel 4,22.72,2023-12-01T22:39:00.000000,9.433088
2023-12-01T22:39:23.843635,vla1,3,Channel 4,24.38,2023-12-01T22:39:00.000000,9.392947
2023-12-01T22:39:33.035878,vla1,3,Channel 4,23.11,2023-12-01T22:39:00.000000,9.192243
2023-12-01T22:39:42.348544,vla1,3,Channel 4,23.94,2023-12-01T22:39:00.000000,9.312666
2023-12-01T22:39:51.661209,vla1,3,Channel 4,23.55,2023-12-01T22:39:00.000000,9.312664999999999
2023-12-01T22:40:01.003520,vla1,3,Channel 4,24.38,2023-12-01T22:40:00.000000,9.342310999999999
2023-12-01T22:40:11.119001,vla1,3,Channel 4,20.83,2023-12-01T22:40:00.000000,10.115480999999999
2023-12-01T22:40:20.511948,vla1,3,Channel 4,20.83,2023-12-01T22:40:00.000000,9.392947
2023-12-01T22:40:31.229542,vla1,3,Channel 4,20.0,2023-12-01T22:40:00.000000,10.717594
2023-12-01T22:42:46.523187,vla1,3,Channel 4,20.44,2023-12-01T22:42:00.000000,
2023-12-01T22:42:55.996416,vla1,3,Channel 4,19.8,2023-12-01T22:42:00.000000,9.473229
2023-12-01T22:43:05.178163,vla1,3,Channel 4,23.36,2023-12-01T22:43:00.000000,9.181747
2023-12-01T22:43:15.052800,vla1,3,Channel 4,23.94,2023-12-01T22:43:00.000000,9.874637
2023-12-01T22:43:24.526028,vla1,3,Channel 4,23.55,2023-12-01T22:43:00.000000,9.473227999999999
2023-12-01T22:43:34.360524,vla1,3,Channel 4,23.55,2023-12-01T22:43:00.000000,9.834496
2023-12-01T22:43:43.713331,vla1,3,Channel 4,23.94,2023-12-01T22:43:00.000000,9.352807
2023-12-01T22:43:52.825292,vla1,3,Channel 4,24.57,2023-12-01T22:43:00.000000,9.111960999999999
2023-12-01T22:44:02.328166,vla1,3,Channel 4,23.74,2023-12-01T22:44:00.000000,9.502874
2023-12-01T22:44:11.881676,vla1,3,Channel 4,23.11,2023-12-01T22:44:00.000000,9.55351
2023-12-01T22:44:21.676032,vla1,3,Channel 4,22.28,2023-12-01T22:44:00.000000,9.794355999999999
2023-12-01T22:44:31.109120,vla1,3,Channel 4,23.36,2023-12-01T22:44:00.000000,9.433088
2023-12-01T22:44:40.903475,vla1,3,Channel 4,23.74,2023-12-01T22:44:00.000000,9.794355
2023-12-01T22:44:50.256281,vla1,3,Channel 4,24.18,2023-12-01T22:44:00.000000,9.352806
2023-12-01T22:44:59.809792,vla1,3,Channel 4,24.38,2023-12-01T22:44:00.000000,9.553511
2023-12-01T21:00:03.050700,vla2,0,Channel 1,20.63,2023-12-01T21:00:00.000000,
2023-12-01T21:00:12.804915,vla2,0,Channel 1,19.61,2023-12-01T21:00:00.000000,9.754215
2023-12-01T21:00:22.077440,vla2,0,Channel 1,20.44,2023-12-01T21:00:00.000000,9.272525
2023-12-01T21:00:31.952076,vla2,0,Channel 1,20.83,2023-12-01T21:00:00.000000,9.874635999999999
2023-12-01T21:00:41.345024,vla2,0,Channel 1,21.26,2023-12-01T21:00:00.000000,9.392947999999999
2023-12-01T21:00:50.737971,vla2,0,Channel 1,22.92,2023-12-01T21:00:00.000000,9.392947
2023-12-01T21:01:00.883097,vla2,0,Channel 1,21.02,2023-12-01T21:01:00.000000,10.145126
2023-12-01T21:01:10.396467,vla2,0,Channel 1,21.65,2023-12-01T21:01:00.000000,9.51337
2023-12-01T21:01:19.869696,vla2,0,Channel 1,22.48,2023-12-01T21:01:00.000000,9.473229
2023-12-01T21:01:29.583769,vla2,0,Channel 1,20.63,2023-12-01T21:01:00.000000,9.714072999999999
2023-12-01T21:01:40.180940,vla2,0,Channel 1,20.44,2023-12-01T21:01:00.000000,10.597171
2023-12-01T21:01:49.895014,vla2,0,Channel 1,20.63,2023-12-01T21:01:00.000000,9.714074
2023-12-01T21:01:59.328102,vla2,0,Channel 1,21.9,2023-12-01T21:01:00.000000,9.433088
2023-12-01T21:02:09.031680,vla2,0,Channel 1,22.48,2023-12-01T21:02:00.000000,9.703578
2023-12-01T21:02:18.545049,vla2,0,Channel 1,22.28,2023-12-01T21:02:00.000000,9.513368999999999
2023-12-01T21:02:28.138700,vla2,0,Channel 1,23.55,2023-12-01T21:02:00.000000,9.593651
2023-12-01T21:02:38.976716,vla2,0,Channel 1,21.26,2023-12-01T21:02:00.000000,10.838016
2023-12-01T21:02:48.730931,vla2,0,Channel 1,21.02,2023-12-01T21:02:00.000000,9.754215
2023-12-01T21:02:58.685849,vla2,0,Channel 1,20.63,2023-12-01T21:02:00.000000,9.954918
2023-12-01T21:03:07.827456,vla2,0,Channel 1,23.55,2023-12-01T21:03:00.000000,9.141606999999999
2023-12-01T21:03:17.421107,vla2,0,Channel 1,23.11,2023-12-01T21:03:00.000000,9.593651
